"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.maxSupply","metaResult.properties.creators","metaResult.image"
"[""EkdRk5DcepUknue16g2bxd5FEcL4CpeeCqgcj2Xh98sX"",""82UrZrAYbRdHbGXSutsWrBSL6sNSXVS3DtgHfnTGs1bu"",""JM4KXKpHzUk4KziUGBBCnnKFeLzLiaJyttTGRuF9Pn9"",""En5opU25LPm6GrHWLa3osBuPTSg3QyUg5EM1RR9sgfLn""]","Cyber Samurai #2256","[0,40,55,5]","CSAMURAI","https://arweave.net/HBg0qP0lgLvbiwwURqDKZu1AXtrxDvwdjwiLR7giwuw","[1,0,1,0]",true,"H1j1nN4S2JabJ9w12roLs9gSexa2bPJ32d9NpKWtNVzw",true,"JM4KXKpHzUk4KziUGBBCnnKFeLzLiaJyttTGRuF9Pn9","https://explorer.solana.com/address/H1j1nN4S2JabJ9w12roLs9gSexa2bPJ32d9NpKWtNVzw","Cyber Samurai #2256","CSAMURAI","The Cyber Samurai have a mission to protect Degens from Rug Pulls and bring harmony to the Metaverse.",500,"https://cybersamurai.co","[{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Base"",""value"":""Zombie Cyborg""},{""trait_type"":""Hair"",""value"":""Pony Tail Black""},{""trait_type"":""Eyes"",""value"":""Samurai Ski Shades""},{""trait_type"":""Mouth"",""value"":""Pearly Whites""},{""trait_type"":""Outfit"",""value"":""Blue Singlet""},{""trait_type"":""Weapons"",""value"":""Shotgun | Empty""}]","Cyber Samurai Genesis Collection","Cyber Samurai","[{""uri"":""https://www.arweave.net/lmRh9JfYLu7NhO_J5QpnbwpA_tnbIH7X5i12mGfC6Y8?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""82UrZrAYbRdHbGXSutsWrBSL6sNSXVS3DtgHfnTGs1bu"",""share"":40},{""address"":""JM4KXKpHzUk4KziUGBBCnnKFeLzLiaJyttTGRuF9Pn9"",""share"":55},{""address"":""En5opU25LPm6GrHWLa3osBuPTSg3QyUg5EM1RR9sgfLn"",""share"":5}]","https://www.arweave.net/lmRh9JfYLu7NhO_J5QpnbwpA_tnbIH7X5i12mGfC6Y8?ext=png"
"[""6b3uF4TR3Z6bRL1xK7VPuszk6iqepaZqQgQAFpyYtDny""]","Synapses-81","[100]","SYNAPSES","https://www.arweave.net/AUF0zzOcasuDMXmS1LreIbEzJb6yZPQ0eXofsfnVCZo","[1]",true,"fH97LNPnrJKusDMRsyY9R4WCCE4hdqpuBBN8rw8Y8CF",false,"6b3uF4TR3Z6bRL1xK7VPuszk6iqepaZqQgQAFpyYtDny","https://explorer.solana.com/address/fH97LNPnrJKusDMRsyY9R4WCCE4hdqpuBBN8rw8Y8CF","Synapses-81","SYNAPSES","",500,"","[{""trait_type"":""color"",""value"":5},{""trait_type"":""art_hash"",""value"":81},{""trait_type"":""color_rarity"",""value"":510},{""trait_type"":""circles_amount"",""value"":102}]",,,"[{""uri"":""https://www.arweave.net/NbCN5dS1SlVnSYo0GttIV8hIMY-1TfwYLTWW8_XwnwE?ext=gif"",""type"":""image/gif""},{""uri"":""https://www.arweave.net/bL5RIgACXg3d34n-dCq3Qyu4mJOIdYOWV99JcgckFd0?ext=mp4"",""type"":""video/mp4""}]",,,"[{""address"":""6b3uF4TR3Z6bRL1xK7VPuszk6iqepaZqQgQAFpyYtDny"",""share"":100}]","https://www.arweave.net/NbCN5dS1SlVnSYo0GttIV8hIMY-1TfwYLTWW8_XwnwE?ext=gif"
"[""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Daemon #1366","[20,20,20,20,20]","LOTA","https://arweave.net/j0r9IBZpg0gFJlHwbRqj92YeLV1xR6KfhtXy88EAu3U","[1,0,0,0,0]",true,"Hb88VZCWpFaEeDFrjYbsJDacpybebQhpqeqegDCPNxsN",false,"FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb","https://explorer.solana.com/address/Hb88VZCWpFaEeDFrjYbsJDacpybebQhpqeqegDCPNxsN","Daemon #1366","LOTA","Rising from the dark void of the Abyssal Plane, Lurkers of the Abyss is a collection of 2916 Daemons born of the Grim Syndicate universe. Will these mythic hellions bring about the destruction of the Knownverse? Or might they be arbiters of a new age for the Ethereal Transit Authority?",500,"https://grimsyndicate.com","[{""trait_type"":""Species"",""value"":""Capra""},{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Base"",""value"":""Tawny""},{""trait_type"":""Eyes"",""value"":""Void (dripping)""},{""trait_type"":""Horns"",""value"":""Spike - Infernal""},{""trait_type"":""Ears"",""value"":""Up - Tawny""},{""trait_type"":""ID"",""value"":""1366""}]","Lurkers of the Abyss","Grim Syndicate","[{""uri"":""https://arweave.net/ht829byNqKSfvQkgxnkca4QHlzL4cijf-eAEFD0Lxmk?ext=png"",""type"":""image/png""}]",,,"[{""address"":""FaYfg3Wf7XpVNVDdGn5ypvKorr6B6287ou3A75QXGGjb"",""share"":20},{""address"":""6bKEcbyWjVgQiGFzRPsBKBQXB78Q6PRpToxTKkVqmoyH"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/ht829byNqKSfvQkgxnkca4QHlzL4cijf-eAEFD0Lxmk?ext=png"
"[""4LNZ2cxr8SApFXEjbfyPRgVPyWBMGn6s1TvmuRq3UNM6"",""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW""]","Eggplant Elixir","[0,100]","Elixir","https://arweave.net/hpq7m1-xF_kRREjwDpVSWYdi5XuQ6KlNnDuNejLFP34","[1,0]",true,"8vR5ctGBu7a9dJw8QxSmGmxENHAJyEvqqBC1XqXouXQP",true,"Cubs2Q7qt5arbTDNBBAZv3gLjYnjCbupA6RuwWkneUrs","https://explorer.solana.com/address/8vR5ctGBu7a9dJw8QxSmGmxENHAJyEvqqBC1XqXouXQP","Eggplant Elixir","Elixir","It causes mutation",750,"","[{""trait_name"":""Elixir"",""value"":""Eggplant""}]",,,"[{""uri"":""https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"",""type"":""image/png""}]",,,"[{""address"":""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW"",""share"":100}]","https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"
"[""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT""]","Solgen #7193","[35,25,20,20,0]","solg","https://arweave.net/7nV-t0pJ65ITvLfI09jBPGZJgpSiY66c8ucvzjxNEpE","[0,0,0,0,0]",true,"DN1oPEXyusfbUV7tYrwSmkQwZFN3N2a63hfG6pJ6XaLc",true,"7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT","https://explorer.solana.com/address/DN1oPEXyusfbUV7tYrwSmkQwZFN3N2a63hfG6pJ6XaLc","Solgen #7193","solg","7777 awe-inspiring semi-generative fractals that transcend reality. Each of these psychedelic pieces will both soothe and expand horizons with their otherworldly aura.",250,"https://solgen.io","[{""trait_type"":""rarity"",""value"":""common""}]","Solgen Alpha","Solgen","[{""uri"":""https://arweave.net/lJyETWvlwUBw_TsRgn9GDdbBSlNRduR_FdzrENEG254?ext=png"",""type"":""https://arweave.net/lJyETWvlwUBw_TsRgn9GDdbBSlNRduR_FdzrENEG254?ext=png""}]","image",,"[{""address"":""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""share"":35},{""address"":""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""share"":25},{""address"":""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""share"":20},{""address"":""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""share"":20},{""address"":""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT"",""share"":0}]","https://arweave.net/lJyETWvlwUBw_TsRgn9GDdbBSlNRduR_FdzrENEG254?ext=png"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #8398","[0,20,28,26,26]","GRIM","https://arweave.net/JtX-v0SSnyQ8cxc9dNHfzS4ZjlpyP5q_kG8_Sku2sBo","[1,0,0,0,0]",true,"93wWazNvXPPM61vZ6N22qczmxm2bATBe8VxdQd9QCi8G",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/93wWazNvXPPM61vZ6N22qczmxm2bATBe8VxdQd9QCi8G","Grim #8398","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Sky Blue""},{""trait_type"":""Arsenal Back"",""value"":""None""},{""trait_type"":""Base"",""value"":""Red - Side Open""},{""trait_type"":""Outfit"",""value"":""Basic Tee (Purple)""},{""trait_type"":""Outerwear"",""value"":""None""},{""trait_type"":""Decoration"",""value"":""None""},{""trait_type"":""Nose"",""value"":""Piercing (Studded Hoop)""},{""trait_type"":""Arsenal Front"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Angry""},{""trait_type"":""Headwear"",""value"":""Cowboy Hat""},{""trait_type"":""ID"",""value"":8398},{""trait_type"":""Rank"",""value"":6461}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/oEWmRj8MYLHACoRCPSiOccRAoPe0_Qs4UDzlcbd8dFQ?ext=png"",""type"":""image/png""}]",,,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]","https://www.arweave.net/oEWmRj8MYLHACoRCPSiOccRAoPe0_Qs4UDzlcbd8dFQ?ext=png"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #1714","[0,20,28,26,26]","GRIM","https://arweave.net/2ZEhOILOSTVjgJwIYjgivSgdYeLkAsVG4Y1XFCI3-tg","[1,0,0,0,0]",true,"GdAKGbLjpwJcMdiBKHaBRGTECr8tKyVo5fcN1dH4m3jv",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/GdAKGbLjpwJcMdiBKHaBRGTECr8tKyVo5fcN1dH4m3jv","Grim #1714","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Arsenal Back"",""value"":""None""},{""trait_type"":""Base"",""value"":""Red - Lockjaw""},{""trait_type"":""Outfit"",""value"":""Collared Shirt (Gray)""},{""trait_type"":""Outerwear"",""value"":""None""},{""trait_type"":""Decoration"",""value"":""None""},{""trait_type"":""Nose"",""value"":""Piercing (Barbell)""},{""trait_type"":""Arsenal Front"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Dead""},{""trait_type"":""Headwear"",""value"":""Dad Hat""},{""trait_type"":""ID"",""value"":1714},{""trait_type"":""Rank"",""value"":6764}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/4La8G2-y5nAGyzsDoinbYBeWbYgJsy967K1v6UlDKQQ?ext=png"",""type"":""image/png""}]",,,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]","https://www.arweave.net/4La8G2-y5nAGyzsDoinbYBeWbYgJsy967K1v6UlDKQQ?ext=png"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Voidmatter Vial","[20,20,20,20,20]","LWS","https://arweave.net/Ba0dwiHwougoeaS0BGI_yU4R_ZhxPEPguwmhsaRsRm4","[1,0,0,0,0]",false,"CAFziB6ESBQ3RZD8T6i85gezPB7fkEGc7CXSHfq8qUW7",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/CAFziB6ESBQ3RZD8T6i85gezPB7fkEGc7CXSHfq8qUW7","Voidmatter Vial","LWS","A small glass phial containing an oozing cosmic secretion hemorrhaged from a tear in the Infinitum.
It feels cold to the touch and seems to leech the very light out of its surroundings.",500,"https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Common""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/6CqZPBpZLjgj4K9ocTLQePdgm-i_NIEoZVJt0n4Sfko/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/6CqZPBpZLjgj4K9ocTLQePdgm-i_NIEoZVJt0n4Sfko/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/6CqZPBpZLjgj4K9ocTLQePdgm-i_NIEoZVJt0n4Sfko/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/6CqZPBpZLjgj4K9ocTLQePdgm-i_NIEoZVJt0n4Sfko/back.png"",""type"":""image/png""}]","html",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/6CqZPBpZLjgj4K9ocTLQePdgm-i_NIEoZVJt0n4Sfko/main.png"
"[""7DzmD8hfqsKD7BNfu2pS5JyD8hWSSKRGw8WkeGVDWcKp"",""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf""]","Basel by Moatze","[99,1]","SKULL","https://arweave.net/WavM08Ol2oZdPDBDgOeyM_J_PVmiHxePrEgs4EwRVh0","[0,1]",false,"312CJdfK1mfQ17JXdjfyUaqaLAbsQdNoTMDi53teYMtt",false,"skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf","https://explorer.solana.com/address/312CJdfK1mfQ17JXdjfyUaqaLAbsQdNoTMDi53teYMtt","Basel by Moatze","SKULL","Abstract Surrealist Black and Gold drawn on black canvas with ink and graphite",800,"https://skeletoncrew.rip/airdrops/27","[{""trait_type"":""ARTIST"",""value"":""Moatze""}]",,,"[{""uri"":""https://www.arweave.net/990mr1XfdT-0HYpH8BGUM6ZpzYGURrzXP7lJ_Q8JiN4?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""7DzmD8hfqsKD7BNfu2pS5JyD8hWSSKRGw8WkeGVDWcKp"",""share"":99},{""address"":""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""share"":1}]","https://www.arweave.net/990mr1XfdT-0HYpH8BGUM6ZpzYGURrzXP7lJ_Q8JiN4?ext=png"
"[""FXVnPmpdsu4vXy45j8zQUumWJKQttqb4fdy4c8zan2Y7"",""6NHMkvSnA6jigBBx6Ur8CVeoxjUENaikKJbKTNJfabV4""]","Lanabots #1354","[0,100]","LANABOT","https://arweave.net/pX-5oBanMXHG-qAUk4qu3iUKsOgoRNBJmhZfjDjTkhU","[1,0]",true,"Frj9RxHCEy4PJPaDuTW76W9A6g7Pq72Z6RQdbWptTMQM",true,"mooN64ocjFunZ1ytYKnYUxcuXgV5jQL7BuntHbWQPXM","https://explorer.solana.com/address/Frj9RxHCEy4PJPaDuTW76W9A6g7Pq72Z6RQdbWptTMQM","Lanabots #1354","LANABOT","3,333 Solana Tipbot Collection Of Programmatically, Randomly Generated NFTs. Evolution Comes After Fusion.",500,"https://lanabots.com","[{""trait_type"":""Background"",""value"":""Purple""},{""trait_type"":""Body"",""value"":""Lavana""},{""trait_type"":""Eyes"",""value"":""Happy Eyes""},{""trait_type"":""Mouth"",""value"":""Smiling""},{""trait_type"":""Eyewear"",""value"":""Tecno Glasses""},{""trait_type"":""Outfit"",""value"":""Solana Poncho""},{""trait_type"":""Head"",""value"":""Antennas""}]","Lanabots","Lanabots","[{""uri"":""https://www.arweave.net/DYRGiK44luNhZNN1IIv8iH0gMsmeZVYe47dMOYzRbM4?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""6NHMkvSnA6jigBBx6Ur8CVeoxjUENaikKJbKTNJfabV4"",""share"":100}]","https://www.arweave.net/DYRGiK44luNhZNN1IIv8iH0gMsmeZVYe47dMOYzRbM4?ext=png"
"[""Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh"",""DaoSrx3wBdRM8oATwYwfD8BTkHwBibVVv2SLR8LMDnLP"",""7NsngNMtXJNdHgeK4znQDZ5xVzT2nkGoGRGhMWApejCV""]","#7931","[0,50,50]","PSG","https://cdn.piggygang.com/meta/cc0c54809bc06491a0d04b5b287e0345.json","[1,0,0]",true,"iZebA2vTp6TWdNMCQZ2xhUtuuBM1qDevttnD23VfxRG",false,"Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh","https://explorer.solana.com/address/iZebA2vTp6TWdNMCQZ2xhUtuuBM1qDevttnD23VfxRG","#7931","PSG","10,000 cute & cruel piggies living on the Solana lands. Each of them are randomly generated with more than 90+ hand drawn traits!",500,"https://piggygang.com","[{""trait_type"":""Name"",""value"":""#7931""},{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Body"",""value"":""Salmon""},{""trait_type"":""Clothes"",""value"":""Singlet""},{""trait_type"":""Earring"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Coin""},{""trait_type"":""Head"",""value"":""Mohawk Hair""},{""trait_type"":""Mouth"",""value"":""Weed""}]",,,"[{""uri"":""https://cdn.piggygang.com/imgs/cc0c54809bc06491a0d04b5b287e0345.jpg"",""type"":""image/jpeg""}]","image",,"[{""address"":""Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh"",""share"":100}]","https://cdn.piggygang.com/imgs/cc0c54809bc06491a0d04b5b287e0345.jpg"
"[""8iwkSPrV7CfwxJAw7FFHESyg5Av2hF7MTn6BAyGcwJwW"",""5vEyraHzZCP5yM5SMv4r1n8MGsSQeP5Mh1o6TXoWAvfk""]","CyberTroll #09201","[80,20]","CTROLL","https://arweave.net/HVZRj6xrnYHfxU-9yd8M8GTFbJB3AJrBOAImI1KayRE","[1,0]",true,"FjGex6z1qssZeZ8Y15n23wUV2ebJypvXYDN71GXNJsB2",false,"8iwkSPrV7CfwxJAw7FFHESyg5Av2hF7MTn6BAyGcwJwW","https://explorer.solana.com/address/FjGex6z1qssZeZ8Y15n23wUV2ebJypvXYDN71GXNJsB2","Kozad the Unpolished","CTROLL","CyberTroll 9201 of 10000",500,"https://cybertrolls.online","[{""trait_type"":""Background"",""value"":""Gradient Green""},{""trait_type"":""Body"",""value"":""Ape""},{""trait_type"":""Clothes"",""value"":""Long Shirt""},{""trait_type"":""Ear Accessory"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Glasses""},{""trait_type"":""Generation"",""value"":""Generation 1""},{""trait_type"":""Hair"",""value"":""Pink""},{""trait_type"":""Mouth"",""value"":""Laugh""},{""trait_type"":""Mouth Accessory"",""value"":""Cigarette""},{""trait_type"":""Name"",""value"":""Kozad the Unpolished""},{""trait_type"":""Personality"",""value"":""Unpolished""},{""trait_type"":""Rarity"",""value"":""Uncommon""}]",,,"[{""uri"":""https://arweave.net/QA7IXiNsRP--c525zzX2-seUs4yRcBj1Op3R4lKxhns?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""8iwkSPrV7CfwxJAw7FFHESyg5Av2hF7MTn6BAyGcwJwW"",""verified"":true,""share"":80},{""address"":""5vEyraHzZCP5yM5SMv4r1n8MGsSQeP5Mh1o6TXoWAvfk"",""verified"":false,""share"":20}]","https://arweave.net/QA7IXiNsRP--c525zzX2-seUs4yRcBj1Op3R4lKxhns"
"[""8mNmf15xNrMFQLNSNrHxxswy7a1NfaSFwXHkVUPeMWwU"",""FLARQdNnEz8qzGD5oS67eZbSmY94dqx5RheRXJmHjsaX""]","Meerkat #0150","[0,100]","Meerkat","https://arweave.net/VWW-S_q5mvTXgEZqBZwi5YiQe89ufgUO1XZaJb-pa6k","[1,0]",true,"5CVsrW2r6ujom3AScqeFzB4xduxdxSh5sfvy2Wp9tbfL",true,"4FYjfa71puV4PD12cyqXotu6z2FhLiqFSHjEfYiFLnbj","https://explorer.solana.com/address/5CVsrW2r6ujom3AScqeFzB4xduxdxSh5sfvy2Wp9tbfL","Meerkat #0150","Meerkat","Meerkat Millionaires Country Club! The first NFT to pay 100% of royalties back to the community!",1500,"https://meerkatmillionaires.club","[{""trait_type"":""Background"",""value"":""Light Grey""},{""trait_type"":""Fur"",""value"":""Red""},{""trait_type"":""Earrings"",""value"":""Cross Silver""},{""trait_type"":""Eyes"",""value"":""Closed eyes""},{""trait_type"":""Glasses"",""value"":""Burberry Glasses""},{""trait_type"":""Hat"",""value"":""Pirate Hat""},{""trait_type"":""Mouth"",""value"":""Bored Mouth""},{""trait_type"":""Clothing"",""value"":""Leather Jacket""}]","Meerkat Millionaires Country Club","Meerkat","[{""uri"":""https://www.arweave.net/r2BaxrUPjcZ36BXmLlrIlT6Yt-qnyrBgqdwO3a3ANPE?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""FLARQdNnEz8qzGD5oS67eZbSmY94dqx5RheRXJmHjsaX"",""share"":100}]","https://www.arweave.net/r2BaxrUPjcZ36BXmLlrIlT6Yt-qnyrBgqdwO3a3ANPE?ext=png"
"[""8iwkSPrV7CfwxJAw7FFHESyg5Av2hF7MTn6BAyGcwJwW"",""5vEyraHzZCP5yM5SMv4r1n8MGsSQeP5Mh1o6TXoWAvfk""]","CyberTroll #02512","[80,20]","CTROLL","https://arweave.net/DDe_G2O4FuOXrDL8s2V35EJDZGTx5fnMr4nZgxvCSqg","[1,0]",true,"DfUKK6tYB2CVgBSZGbDDefJsiEz3nPdHPgEutMnwBoVj",false,"8iwkSPrV7CfwxJAw7FFHESyg5Av2hF7MTn6BAyGcwJwW","https://explorer.solana.com/address/DfUKK6tYB2CVgBSZGbDDefJsiEz3nPdHPgEutMnwBoVj","Thrix'iks the Stoiid","CTROLL","CyberTroll 2512 of 10000",500,"https://cybertrolls.online","[{""trait_type"":""Background"",""value"":""Jungle""},{""trait_type"":""Body"",""value"":""Normal""},{""trait_type"":""Clothes"",""value"":""Tie""},{""trait_type"":""Ear Accessory"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""White eyes""},{""trait_type"":""Generation"",""value"":""Generation 1""},{""trait_type"":""Hair"",""value"":""Lightblue""},{""trait_type"":""Mouth"",""value"":""Laugh""},{""trait_type"":""Mouth Accessory"",""value"":""None""},{""trait_type"":""Name"",""value"":""Thrix'iks the Stoiid""},{""trait_type"":""Personality"",""value"":""Stoiid""},{""trait_type"":""Rarity"",""value"":""Common""}]",,,"[{""uri"":""https://arweave.net/C3iT-uIRZQEwlAAmDsrSH8CRfLyW4a298ZUpClOv6yc?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""8iwkSPrV7CfwxJAw7FFHESyg5Av2hF7MTn6BAyGcwJwW"",""verified"":true,""share"":80},{""address"":""5vEyraHzZCP5yM5SMv4r1n8MGsSQeP5Mh1o6TXoWAvfk"",""verified"":false,""share"":20}]","https://arweave.net/C3iT-uIRZQEwlAAmDsrSH8CRfLyW4a298ZUpClOv6yc"
