"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.attributes","metaResult.properties.creators","metaResult.properties.category","metaResult.properties.files","metaResult.collection.name","metaResult.collection.family"
"[""646vqUo1s6WDRTQgayLoJuv7wCXU71ULk9wRp3dN7EqE"",""AdrbFJeEMrTpKXn74MdAnT9CJmuHUgxASEKuoxhr62Tq""]","SMU #697","[0,100]","SMU","https://arweave.net/8ru-WTvvfjApDjbK5rM-7K-PYUW8nIYR9FyBw5LIavo","[1,0]",true,"Fp1ZNba4PFbyiteQ1oKimcScnT6iYAV7YDEb1DyX6PkR",true,"3hdYA88Gx3zK26TAbt3FHybL284r6Wto91s39qpb4ze2","https://explorer.solana.com/address/Fp1ZNba4PFbyiteQ1oKimcScnT6iYAV7YDEb1DyX6PkR","SMU #697","SMU","3,333 monkes reppin' SMU on the Solana Blockchain",1000,"https://www.arweave.net/oByGi15PYSlSfKQBHiO6mKNimLLzlPC9-Du02o3TLGE?ext=png","[{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Type"",""value"":""Brown""},{""trait_type"":""Clothes"",""value"":""Gold Chain""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Head"",""value"":""Orange Backwards Cap""},{""trait_type"":""Mouth"",""value"":""Vape""},{""trait_type"":""Earring"",""value"":""None""}]","[{""address"":""AdrbFJeEMrTpKXn74MdAnT9CJmuHUgxASEKuoxhr62Tq"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/oByGi15PYSlSfKQBHiO6mKNimLLzlPC9-Du02o3TLGE?ext=png"",""type"":""image/png""}]","SMU Class of '22","SMU"
"[""HPZYgDgBou1oAwgqR5XQbzwoWYB94Qw12KmCpRV4ywwL"",""AdrbFJeEMrTpKXn74MdAnT9CJmuHUgxASEKuoxhr62Tq""]","Ice-Cream Parlour Monkes #3530","[0,100]","ICPM","https://arweave.net/tw0rz63Ekl3f3URlNFMFY0ubqeSPw43aUrknz6cLqco","[1,0]",true,"3RyEiyiZsnCTtCd3wQbTeqAtsrGPGs2uq3dh9wUAf9yb",false,"HPZYgDgBou1oAwgqR5XQbzwoWYB94Qw12KmCpRV4ywwL","https://explorer.solana.com/address/3RyEiyiZsnCTtCd3wQbTeqAtsrGPGs2uq3dh9wUAf9yb","Ice-Cream Parlour Monkes #3530","ICPM","4,000 Ice-Cream Parlour Monkes in celebration of Solana Summer ",500,"https://www.arweave.net/eBtvag_KrzA0SeH1u9mO214fIYiVcjPoOsYxZ5gbFko?ext=png","[{""trait_type"":""Background"",""value"":""Grey""},{""trait_type"":""Cone"",""value"":""Green Shirt""},{""trait_type"":""Scoop"",""value"":""Brown""},{""trait_type"":""Flavor"",""value"":""Mint""},{""trait_type"":""Topping"",""value"":""None""},{""trait_type"":""Head"",""value"":""Red Punk Hair""},{""trait_type"":""Eyes"",""value"":""Red Glasses""},{""trait_type"":""Earring"",""value"":""Gold""}]","[{""address"":""AdrbFJeEMrTpKXn74MdAnT9CJmuHUgxASEKuoxhr62Tq"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/eBtvag_KrzA0SeH1u9mO214fIYiVcjPoOsYxZ5gbFko?ext=png"",""type"":""image/png""}]","Ice-Cream Parlour Monkes","SMU"
"[""4dWCF9NcAfmfVk2yY9xhXHrgKxiMWRdwHec6BzPby4C7"",""FTQmhcD7SNBWrVxTgQMFr7xL2aA6adfAJJPBxGKU4VsZ""]","SolStein #1382","[50,50]","","https://arweave.net/1-1GDn70F0VPt0RZkCCe0gYt4IOGITHIejwVD3CfAQo","[0,1]",true,"AbKXjTtEn1LZvkg7t26WS74ztpoVs4yu8gKzUoXLqcLa",false,"FTQmhcD7SNBWrVxTgQMFr7xL2aA6adfAJJPBxGKU4VsZ","https://explorer.solana.com/address/AbKXjTtEn1LZvkg7t26WS74ztpoVs4yu8gKzUoXLqcLa","SolStein #1382","","",400,"https://www.arweave.net/BgOV7R6XXsRo0lWAO2q5nnl-9FarZyZnAk5qMfnOSd4?ext=png","[{""trait_type"":""Background"",""value"":""Sick Green""},{""trait_type"":""Face"",""value"":""Handlebar""},{""trait_type"":""Eyes"",""value"":""Thug Glasses""},{""trait_type"":""Hat"",""value"":""Earphones""}]","[{""address"":""4dWCF9NcAfmfVk2yY9xhXHrgKxiMWRdwHec6BzPby4C7"",""share"":50},{""address"":""FTQmhcD7SNBWrVxTgQMFr7xL2aA6adfAJJPBxGKU4VsZ"",""share"":50}]","image","[{""uri"":""https://www.arweave.net/BgOV7R6XXsRo0lWAO2q5nnl-9FarZyZnAk5qMfnOSd4?ext=png"",""type"":""image/png""}]",,
"[""5cGHewsYSkW5Crcfkqgw2uCNJULZCqHq3LG5C1shnuE7"",""4kovSxtW7oZ3J12VpUAV6JLBydebvLUV7ZYSAfndQr6E""]","Tired Turtle #540","[0,100]","TT","https://arweave.net/CDnTRMtjq6urrWuyZ5I2vAe4ofyuCe_-mKUKQ2n7Iag","[1,0]",true,"nRv2Jy78C3v5yYX5SMvW8yXGuKfJvEz529iXQtnMEcp",true,"4kovSxtW7oZ3J12VpUAV6JLBydebvLUV7ZYSAfndQr6E","https://explorer.solana.com/address/nRv2Jy78C3v5yYX5SMvW8yXGuKfJvEz529iXQtnMEcp","Tired Turtle #540","TT","2500 Tired Turtles chilling on Solana Beach",420,"https://www.arweave.net/80ErmUyTHucL8hBE_pPrmuHhPlAit4CWcbx7d5udlNo?ext=png","[{""trait_type"":""Background"",""value"":""green""},{""trait_type"":""Skin"",""value"":""Green""},{""trait_type"":""Earring"",""value"":""Silver""},{""trait_type"":""Mouth"",""value"":""Cuban""},{""trait_type"":""Eyes"",""value"":""Love Glasses""},{""trait_type"":""Head"",""value"":""Pink Flower""}]","[{""address"":""4kovSxtW7oZ3J12VpUAV6JLBydebvLUV7ZYSAfndQr6E"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/80ErmUyTHucL8hBE_pPrmuHhPlAit4CWcbx7d5udlNo?ext=png"",""type"":""image/png""}]","Tired Turtles gen #1","Tired Turtles"
"[""CYHqkquS5asZEToQH5ZKhFU3THTSkUDVrenoQfBF1fM1"",""8YNw5TgJZiq7z6a4SaVZw9YG2fqwAW9uNn2UEanXQAZU""]","Zoodiac Tiger #109","[0,100]","ZOODIACS","https://arweave.net/GnIH19F7fFJXYmvaJkqbLtKgbIHxD__ir-fGDhL4au0","[1,0]",true,"DrTEDftdc7CZ9Yvu184ofvNXXo2vHN2F9e2cLft7CL7y",true,"24BGWR3QZVamNivAybDSfFFmw76nRo5QffX7JtXN3Gfj","https://explorer.solana.com/address/DrTEDftdc7CZ9Yvu184ofvNXXo2vHN2F9e2cLft7CL7y","Zoodiac Tiger #109","ZOODIACS","8,888 algorithmically generated Zoodiac Tigers on Solana",500,"109.png","[{""trait_type"":""Background"",""value"":""Sunset""},{""trait_type"":""Skin"",""value"":""Blue""},{""trait_type"":""Eyes"",""value"":""Green""},{""trait_type"":""Expression"",""value"":""None""},{""trait_type"":""Clothing"",""value"":""None""},{""trait_type"":""Necklace"",""value"":""None""},{""trait_type"":""Glasses"",""value"":""None""},{""trait_type"":""Hat"",""value"":""Goggles""},{""trait_type"":""Mouth"",""value"":""Neutral""},{""trait_type"":""Special Skin"",""value"":""None""}]","[{""address"":""8YNw5TgJZiq7z6a4SaVZw9YG2fqwAW9uNn2UEanXQAZU"",""share"":100}]","image","[{""uri"":""109.png"",""type"":""image/png""}]",,
"[""DPsW9zSWh94J3865U712SzdzyYD1Xf2VZaaohRH1fToV"",""6uQVoPW2qwAqvwEj9m535S9Qd7hUZ2K9CrwBQ4rkFo54"",""5H8hzh8mdHNG9CiP8FR6SLbKScBuESp715vijmuwbjPy"",""HfqmYB9KwpFQbMdEGNuvHxZkRPViLRcTmpGTMfgnwd4A""]","RadRugs #3405","[0,50,30,20]","RADRUGS","https://arweave.net/aaJPnYcmLxC5O2KbJX0T-FKloNwVew9vSjLnCVULXBI","[1,0,0,0]",true,"8aytHKnpq3X4mHq1GuN5MVPwiCtPJqQcYvnN1qn3pheL",true,"5zdjDE2SzP2h3JDKjdVoLZQx2vKeVLrr61d2W3Sv5zDk","https://explorer.solana.com/address/8aytHKnpq3X4mHq1GuN5MVPwiCtPJqQcYvnN1qn3pheL","RadRugs #3405","RADRUGS","5,555 uniquely generated rad rugs that decided to right some wrongs.",750,"https://www.arweave.net/3bROERMX92vPRvIiY6GnFhWCOpc7WviYSWYAUJkoL1o?ext=png","[{""value"":""Banana Stripes"",""trait_type"":""Pattern""},{""value"":""Plastic"",""trait_type"":""Material""},{""value"":""None"",""trait_type"":""Decoration""},{""value"":""Slightly Wavy"",""trait_type"":""Waviness""},{""value"":""False"",""trait_type"":""Glow""},{""value"":""None"",""trait_type"":""Effect""},{""value"":""Salmon Red"",""trait_type"":""Background""}]","[{""share"":50,""address"":""6uQVoPW2qwAqvwEj9m535S9Qd7hUZ2K9CrwBQ4rkFo54""},{""share"":30,""address"":""5H8hzh8mdHNG9CiP8FR6SLbKScBuESp715vijmuwbjPy""},{""share"":20,""address"":""HfqmYB9KwpFQbMdEGNuvHxZkRPViLRcTmpGTMfgnwd4A""}]","image","[{""uri"":""https://www.arweave.net/3bROERMX92vPRvIiY6GnFhWCOpc7WviYSWYAUJkoL1o?ext=png"",""type"":""image/png""}]","RadRugs","RadRugs"
"[""Cz6VHXmCyKXvJVQ2iXgkADWGG2f2Mo5U7Hrv8Mp39WoV"",""4Yxdk7BrLWV4gfX5or13EyVPtYXRAwFzzgxrGvduiAQY"",""2sxFLJLNckqxrx5nY8cPgRVtugwUyKnPeuuhkL8C7xJ6"",""9C8AB9JeCNQscKNoUyGxbQcepBjegRkFem7CiQoN4GL7""]","Goldie #2088","[0,33,33,34]","GOLD","https://arweave.net/nG0bJ3GF3Vzw5n2GXE6kVNQ6Z1aPOxuhJ064dfA2xyY","[1,0,0,0]",true,"Ep9QnGZWhQQz5FvBK6adq2cc9cfE77rvw2ZJFTaNYpFz",true,"HcKQ7CymD9TNsr4e5YJohb3WU8uwkDSgHQ83vWmsZStk","https://explorer.solana.com/address/Ep9QnGZWhQQz5FvBK6adq2cc9cfE77rvw2ZJFTaNYpFz","Goldie #2088","GOLD","6,666 unique fishes swimming in the Solana fishtank.",500,"https://www.arweave.net/mqW4D08oBBwEMwrIf3j5Pst6z944R7A7EtS3AzzR60I?ext=png","[{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Body"",""value"":""Alien""},{""trait_type"":""Tail"",""value"":""Orange""},{""trait_type"":""Fins"",""value"":""Alien""},{""trait_type"":""Eyes"",""value"":""Nerdy Glasses""},{""trait_type"":""Headgear"",""value"":""None""},{""trait_type"":""Faction"",""value"":""Sewers""}]","[{""address"":""4Yxdk7BrLWV4gfX5or13EyVPtYXRAwFzzgxrGvduiAQY"",""share"":33},{""address"":""2sxFLJLNckqxrx5nY8cPgRVtugwUyKnPeuuhkL8C7xJ6"",""share"":33},{""address"":""9C8AB9JeCNQscKNoUyGxbQcepBjegRkFem7CiQoN4GL7"",""share"":34}]",,"[{""uri"":""https://www.arweave.net/mqW4D08oBBwEMwrIf3j5Pst6z944R7A7EtS3AzzR60I?ext=png"",""type"":""image/png""}]",,
"[""8dCxguxRvvNPXpxpV84hE6ZLkMYwJ3CgMKkqKYLLSj47"",""CUeARnKwwmZrSmadDDtFmPeDivTziRRp71A4Ts1oqJVv"",""DyyngifscumwecUypMTKWFF9HNphPC6ELdaC3gJqFmLp"",""AqwcN2rVLNx6Qx4tp4rxgtFPsXMrE7QWRbD72BbeApjb"",""6vbw2Hdi9T43Lr6gZUchFAT7Qu35E6sVsceBjonKQxwY""]","Metabaes #342","[0,60,32,4,4]","Metabaes","https://arweave.net/Fycr_LQgFuzNLU7ob9tqxlzysBZzRW5q7-mXUULBs1M","[1,0,0,0,0]",true,"HUWtTjtYNFqyWcYeZiQeUM7XK6Fd6fC721v1zVe59Vy8",true,"EbR4788Gi79GwcT8cANSq4aDHoxD7XrQVGgCfUiML2wX","https://explorer.solana.com/address/HUWtTjtYNFqyWcYeZiQeUM7XK6Fd6fC721v1zVe59Vy8","Metabaes #342","Metabaes",,500,"https://www.arweave.net/H7nTS5SWs3H8xJJmc7N_n3GzJS_QPcfwH7N2A0yg4Vs?ext=png","[{""trait_type"":""Background"",""value"":""Pink Sphere""},{""trait_type"":""Back Hair"",""value"":""Long Black""},{""trait_type"":""Ears"",""value"":""White""},{""trait_type"":""Skin"",""value"":""Black""},{""trait_type"":""Nose"",""value"":""Pig""},{""trait_type"":""Lips"",""value"":""Sad""},{""trait_type"":""Eyes"",""value"":""Tweaky""},{""trait_type"":""Eyebrows"",""value"":""Normal""},{""trait_type"":""Undergarment"",""value"":""Pink Loose""},{""trait_type"":""Undershirt"",""value"":""Blue Polo""},{""trait_type"":""Jacket"",""value"":""Raincoat""},{""trait_type"":""Facial Accessory"",""value"":""Steel Tridot""},{""trait_type"":""Sideburns"",""value"":""Black Purple""},{""trait_type"":""Hair Strand"",""value"":""Purple""},{""trait_type"":""Head Accesory"",""value"":""Fox""},{""trait_type"":""Front Hair"",""value"":""Brunette Fade""},{""trait_type"":""Upper Neck"",""value"":""Stitches""},{""trait_type"":""Lower Neck"",""value"":""Pink Ribbon""}]","[{""address"":""CUeARnKwwmZrSmadDDtFmPeDivTziRRp71A4Ts1oqJVv"",""share"":60},{""address"":""DyyngifscumwecUypMTKWFF9HNphPC6ELdaC3gJqFmLp"",""share"":32},{""address"":""AqwcN2rVLNx6Qx4tp4rxgtFPsXMrE7QWRbD72BbeApjb"",""share"":4},{""address"":""6vbw2Hdi9T43Lr6gZUchFAT7Qu35E6sVsceBjonKQxwY"",""share"":4}]",,"[{""uri"":""https://www.arweave.net/H7nTS5SWs3H8xJJmc7N_n3GzJS_QPcfwH7N2A0yg4Vs?ext=png"",""type"":""image/png""}]","Metabaes","Metabaes"
"[""4aMSBRaCsa64CPQiruDrmESqTNXJzs7PLeaF7XWNVvL8""]","date with death | 02","[100]","death","https://arweave.net/kicPeUUr2XTSk6NeymGvtbtioxBJuUfgUkdSl5yQsCk","[1]",true,"5AEELPkjsoVXvLMhoC5qmefPnoo187GghfAGSuC6oPv",false,"4aMSBRaCsa64CPQiruDrmESqTNXJzs7PLeaF7XWNVvL8","https://explorer.solana.com/address/5AEELPkjsoVXvLMhoC5qmefPnoo187GghfAGSuC6oPv","date with death | 02","death","Death is watching.  Death is waiting.",700,"https://www.arweave.net/Mdajh1nfeNvZLgbx49fY_OAWCjTlcErE20-Y_1HkmYc?ext=jpg","[{""trait_type"":""death"",""value"":""watching""}]","[{""address"":""4aMSBRaCsa64CPQiruDrmESqTNXJzs7PLeaF7XWNVvL8"",""verified"":true,""share"":100}]","image","[{""uri"":""https://www.arweave.net/Mdajh1nfeNvZLgbx49fY_OAWCjTlcErE20-Y_1HkmYc?ext=jpg"",""type"":""image/jpeg""}]","Date With Death","Date With Death"
"[""FYmTuomXJdukfkgHKf7MzVbkrWQxWt6LfbaCjdGWZ5ct"",""bdvt3uwF84vUYy2WFA6sQZB7wNx5P1pTPjbpvnUxypa""]","Detown Cow #762","[0,100]","DTC","https://arweave.net/zl_wY0PEtHq1myvKrYE5PcFD6fI2YL5epjwdO3F5sEo","[1,0]",true,"5Qd9nn5aekpswiKYqCRT2TQ9xvaS1Af3gHMcWc4PMaKP",true,"bdvt3uwF84vUYy2WFA6sQZB7wNx5P1pTPjbpvnUxypa","https://explorer.solana.com/address/5Qd9nn5aekpswiKYqCRT2TQ9xvaS1Af3gHMcWc4PMaKP","Detown Cow #762","DTC","An adorable cow living in Detown",800,"https://www.arweave.net/CyA_O9pmqZfH2VcUwU_b-z5akOC9g_x0-aZs11iV1RQ?ext=png","[{""trait_type"":""Background"",""value"":""Desert""},{""trait_type"":""Eyes"",""value"":""Normal""},{""trait_type"":""Clothing"",""value"":""Polo""},{""trait_type"":""Horns"",""value"":""Red""},{""trait_type"":""Head"",""value"":""Lotus Leaf""},{""trait_type"":""Mouth"",""value"":""Cherry""},{""trait_type"":""Body"",""value"":""White""}]","[{""address"":""bdvt3uwF84vUYy2WFA6sQZB7wNx5P1pTPjbpvnUxypa"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/CyA_O9pmqZfH2VcUwU_b-z5akOC9g_x0-aZs11iV1RQ?ext=png"",""type"":""image/png""}]","Detown Cows","Detown"
"[""9pPEfioRyyjqjEQNS5sE2qeaE34YoZUhqVDmNCjb1XdG""]","#18 LOS ANGELES","[100]","","https://arweave.net/4qHo7NxKypdbVVcTr58rgxpAT4IT_ttqizjwywAY3TY","[1]",true,"BW8KC4QZxjtC4YZfFPQ8PDisBFBHESxD7BaS1Q1M8QrK",false,"9pPEfioRyyjqjEQNS5sE2qeaE34YoZUhqVDmNCjb1XdG","https://explorer.solana.com/address/BW8KC4QZxjtC4YZfFPQ8PDisBFBHESxD7BaS1Q1M8QrK","#18 LOS ANGELES","","SPACESHIPS_NFT",2500,"https://www.arweave.net/uZsRbkyYTQ_g_rTQH0eycwn0aY_rMAfB5Ye1qqyqpEk?ext=jpg","[{""trait_type"":""RANK"",""value"":82},{""trait_type"":""SCORE"",""value"":105},{""trait_type"":""AREA GRAVITY 0"",""value"":36},{""trait_type"":""EYES WEAPONS"",""value"":94},{""trait_type"":""EYES WEAPONS ENERGY"",""value"":72},{""trait_type"":""BACKGROUND POINT 0 ENERGY"",""value"":87},{""trait_type"":""LIMB AGILITY"",""value"":85},{""trait_type"":""3D VELOCITY"",""value"":41},{""trait_type"":""EMERGENCY WEAPONS"",""value"":34},{""trait_type"":""3D WEAPONS"",""value"":42}]","[{""address"":""9pPEfioRyyjqjEQNS5sE2qeaE34YoZUhqVDmNCjb1XdG"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/uZsRbkyYTQ_g_rTQH0eycwn0aY_rMAfB5Ye1qqyqpEk?ext=jpg"",""type"":""image/jpeg""}]",,
"[""FYmTuomXJdukfkgHKf7MzVbkrWQxWt6LfbaCjdGWZ5ct"",""bdvt3uwF84vUYy2WFA6sQZB7wNx5P1pTPjbpvnUxypa""]","Detown Cow #109","[0,100]","DTC","https://arweave.net/I8EDNYrtoZKTaQMPQt667La18EsoSlHVt9juglPa_yw","[1,0]",true,"62jRwXoUSq8grDZWGvfAKtEo13hcWnAJKijV3vvyJEjR",true,"bdvt3uwF84vUYy2WFA6sQZB7wNx5P1pTPjbpvnUxypa","https://explorer.solana.com/address/62jRwXoUSq8grDZWGvfAKtEo13hcWnAJKijV3vvyJEjR","Detown Cow #109","DTC","An adorable cow living in Detown",800,"https://www.arweave.net/_QQiJPAzgYDv6Fudsv0U2xBXw_OLZQ7VflhZCu8b3J0?ext=png","[{""trait_type"":""Clothing"",""value"":""Hoodie""},{""trait_type"":""Background"",""value"":""Farm""},{""trait_type"":""Horns"",""value"":""Black""},{""trait_type"":""Mouth"",""value"":""Tamarind""},{""trait_type"":""Eyes"",""value"":""Heart Glasses""},{""trait_type"":""Body"",""value"":""White""}]","[{""address"":""bdvt3uwF84vUYy2WFA6sQZB7wNx5P1pTPjbpvnUxypa"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/_QQiJPAzgYDv6Fudsv0U2xBXw_OLZQ7VflhZCu8b3J0?ext=png"",""type"":""image/png""}]","Detown Cows","Detown"
"[""646vqUo1s6WDRTQgayLoJuv7wCXU71ULk9wRp3dN7EqE"",""AdrbFJeEMrTpKXn74MdAnT9CJmuHUgxASEKuoxhr62Tq""]","SMU #1586","[0,100]","SMU","https://arweave.net/azfyUwW4noUzicqE-j-9DS3LsZxRM43S0Tna0oilyKg","[1,0]",true,"DRGpBydHA1VaaF8yLssN8mXjzMBqX9ao4mnxvLM3PL4G",true,"3hdYA88Gx3zK26TAbt3FHybL284r6Wto91s39qpb4ze2","https://explorer.solana.com/address/DRGpBydHA1VaaF8yLssN8mXjzMBqX9ao4mnxvLM3PL4G","SMU #1586","SMU","3,333 monkes reppin' SMU on the Solana Blockchain",1000,"https://www.arweave.net/58oORwzmJa1wAZWDbLrC3TRpbhstTfyHjej8lSBdVHI?ext=png","[{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Type"",""value"":""Orange""},{""trait_type"":""Clothes"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Head"",""value"":""Sombrero""},{""trait_type"":""Mouth"",""value"":""None""},{""trait_type"":""Earring"",""value"":""None""}]","[{""address"":""AdrbFJeEMrTpKXn74MdAnT9CJmuHUgxASEKuoxhr62Tq"",""share"":100}]","image","[{""uri"":""https://www.arweave.net/58oORwzmJa1wAZWDbLrC3TRpbhstTfyHjej8lSBdVHI?ext=png"",""type"":""image/png""}]","SMU Class of '22","SMU"
"[""CYHqkquS5asZEToQH5ZKhFU3THTSkUDVrenoQfBF1fM1"",""8YNw5TgJZiq7z6a4SaVZw9YG2fqwAW9uNn2UEanXQAZU""]","Zoodiac Tiger #219","[0,100]","ZOODIACS","https://arweave.net/ajhAiASs1YouDJitWmGjK0eKyiV1sqSU6cReqRUE_Vo","[1,0]",true,"DHbd7c7DgUcxGaXvT4USpMKiTM6JbrwvVgWhvEEeso1a",true,"24BGWR3QZVamNivAybDSfFFmw76nRo5QffX7JtXN3Gfj","https://explorer.solana.com/address/DHbd7c7DgUcxGaXvT4USpMKiTM6JbrwvVgWhvEEeso1a","Zoodiac Tiger #219","ZOODIACS","8,888 algorithmically generated Zoodiac Tigers on Solana",500,"219.png","[{""trait_type"":""Background"",""value"":""Kanji""},{""trait_type"":""Skin"",""value"":""Yellow""},{""trait_type"":""Eyes"",""value"":""Yellow""},{""trait_type"":""Expression"",""value"":""None""},{""trait_type"":""Clothing"",""value"":""Sailor""},{""trait_type"":""Necklace"",""value"":""Collar""},{""trait_type"":""Glasses"",""value"":""Swirl""},{""trait_type"":""Hat"",""value"":""None""},{""trait_type"":""Mouth"",""value"":""Popsicle""},{""trait_type"":""Special Skin"",""value"":""None""}]","[{""address"":""8YNw5TgJZiq7z6a4SaVZw9YG2fqwAW9uNn2UEanXQAZU"",""share"":100}]","image","[{""uri"":""219.png"",""type"":""image/png""}]",,
"[""3FSmEstvTVdaLofZzDSoW32WhUghFHie3okJMW495Lmy""]","Connection","[100]","FV2","https://arweave.net/NGJEhdteoTs6eKAb4ffcc_FEcgB0duM5fSmwbbmUmMQ","[1]",true,"GiKCXUtStjGucsNXsDGYCtQGn8LEB7efeY9z8hRPmb5T",false,"3FSmEstvTVdaLofZzDSoW32WhUghFHie3okJMW495Lmy","https://explorer.solana.com/address/GiKCXUtStjGucsNXsDGYCtQGn8LEB7efeY9z8hRPmb5T","Connection","FV2",,1000,"https://www.arweave.net/mGGMb__XS4-Rmbg0909p0v-TMEMWnu-OKxnaiNInuAg?ext=jpg","[{""trait_type"":""Portrait"",""value"":""Human""},{""trait_type"":""Body"",""value"":""Dancer""},{""trait_type"":""Symbolism"",""value"":""Connection""},{""trait_type"":""Element"",""value"":""Water""},{""trait_type"":""Poetry"",""value"":""Airdropped Upon Purchase""},{""trait_type"":""Color"",""value"":""Black and White""}]","[{""address"":""3FSmEstvTVdaLofZzDSoW32WhUghFHie3okJMW495Lmy"",""verified"":true,""share"":100}]","image","[{""uri"":""https://www.arweave.net/mGGMb__XS4-Rmbg0909p0v-TMEMWnu-OKxnaiNInuAg?ext=jpg"",""type"":""image/jpeg""}]",,
"[""4dWCF9NcAfmfVk2yY9xhXHrgKxiMWRdwHec6BzPby4C7"",""FTQmhcD7SNBWrVxTgQMFr7xL2aA6adfAJJPBxGKU4VsZ""]","SolStein #2913","[50,50]","","https://arweave.net/i6EPq4Kf0KYk3XwW_s3U5tkafKqJJzXuwM7-g-sm2FE","[0,1]",true,"DEPbzdpFDE6VdDovBPrJs9eTeFa21Uhem779MUhD4FmU",false,"FTQmhcD7SNBWrVxTgQMFr7xL2aA6adfAJJPBxGKU4VsZ","https://explorer.solana.com/address/DEPbzdpFDE6VdDovBPrJs9eTeFa21Uhem779MUhD4FmU","SolStein #2913","","",400,"https://www.arweave.net/SHwBPLMKncn8B8EH0uwjVkZEaKAVvJ-tus5rlloHFwo?ext=png","[{""trait_type"":""Background"",""value"":""Kinda Pink""},{""trait_type"":""Face"",""value"":""Handlebar""},{""trait_type"":""Eyes"",""value"":""Diamonds""},{""trait_type"":""Hat"",""value"":""Bunny Ears""}]","[{""address"":""4dWCF9NcAfmfVk2yY9xhXHrgKxiMWRdwHec6BzPby4C7"",""share"":50},{""address"":""FTQmhcD7SNBWrVxTgQMFr7xL2aA6adfAJJPBxGKU4VsZ"",""share"":50}]","image","[{""uri"":""https://www.arweave.net/SHwBPLMKncn8B8EH0uwjVkZEaKAVvJ-tus5rlloHFwo?ext=png"",""type"":""image/png""}]",,
"[""CcRPs4jJNNxn9r6Lyqt5zuF8mkTX612fu8vtJu1amaXU"",""5416Y1fermgyDk2HpdLuqTkkb187dR9SFaMdf7abuK2s""]","UNDER COVER","[50,50]","","https://arweave.net/Sadwf2FI6VXENLwn25ytB8J2wgBFnzy3G4utmWlG69Q","[1,0]",false,"8ENvLoTGG7bwTgCrBRVfAN1wKZTszoAHhZKr9dhqejJv",false,"4dWCF9NcAfmfVk2yY9xhXHrgKxiMWRdwHec6BzPby4C7","https://explorer.solana.com/address/8ENvLoTGG7bwTgCrBRVfAN1wKZTszoAHhZKr9dhqejJv","UNDER COVER","","It was an early morning in NYC. There was still a calm over the city before the morning rush began.  Almost like the last serene moments were dwindling down. A snap of the shutter to capture this  moment in time. Now that time is with me forever.   ",1000,"https://www.arweave.net/cheMk0OP_c3rLZwDCtb-Gseo-8pMAQSuPKDP3E6HufQ?ext=jpeg","[{""value"":""Raheim Simon""},{""value"":""3 Card Pack""},{""value"":""Street Photography""},{""value"":""Night Photography""},{""value"":""Water""},{""value"":""Fog""}]","[{""address"":""CcRPs4jJNNxn9r6Lyqt5zuF8mkTX612fu8vtJu1amaXU"",""share"":50},{""address"":""5416Y1fermgyDk2HpdLuqTkkb187dR9SFaMdf7abuK2s"",""share"":50}]","vr","[{""uri"":""https://www.arweave.net/cheMk0OP_c3rLZwDCtb-Gseo-8pMAQSuPKDP3E6HufQ?ext=jpeg"",""type"":""image/jpeg""},{""uri"":""https://www.arweave.net/V18yhegzxqHG2ZvslyHhXDDMUaByDJ8rEkews0Km5Kk?ext=glb"",""type"":""glb""}]",,
